neosporin,burn treatments,'first aid to help prevent infection and temporarily relief of pain or discomfort in minor:'
neosporin,burn treatments, 'cuts'
neosporin,burn treatments, 'scrapes'
neosporin,burn treatments, 'burns'
neosporin,burn treatments,'cuts'
neosporin,burn treatments, 'scrapes'
neosporin,burn treatments, 'burns'
neosporin,burn treatments,'cuts'
neosporin,burn treatments, 'scrapes'
neosporin,burn treatments, 'burns'
dramamine,motion sickness remedies,'nausea'
dramamine,motion sickness remedies, 'vomiting'
dramamine,motion sickness remedies, 'dizziness'
dramamine,motion sickness remedies,'nausea'
dramamine,motion sickness remedies, 'vomiting'
dramamine,motion sickness remedies, 'dizziness'
dramamine,motion sickness remedies,'nausea'
dramamine,motion sickness remedies, 'vomiting'
dramamine,motion sickness remedies, 'dizziness'
ecotrin,"aspirin, recurrent heart attack/stroke prevention",'temporarily relieves minor aches and pains due to:
ecotrin,"aspirin, recurrent heart attack/stroke prevention",headache
ecotrin,"aspirin, recurrent heart attack/stroke prevention",minor arthritis pain
ecotrin,"aspirin, recurrent heart attack/stroke prevention",toothache
ecotrin,"aspirin, recurrent heart attack/stroke prevention",menstrual pain
ecotrin,"aspirin, recurrent heart attack/stroke prevention",colds'
ecotrin,"aspirin, recurrent heart attack/stroke prevention", 'headache'
ecotrin,"aspirin, recurrent heart attack/stroke prevention", 'minor arthritis pain'
ecotrin,"aspirin, recurrent heart attack/stroke prevention", 'toothache'
ecotrin,"aspirin, recurrent heart attack/stroke prevention", 'menstrual pain'
ecotrin,"aspirin, recurrent heart attack/stroke prevention", 'colds'
ecotrin,"aspirin, recurrent heart attack/stroke prevention", 'or as recommended by a doctor'
ecotrin,"aspirin, recurrent heart attack/stroke prevention",'for the temporary relief of minor aches and pains due to:
ecotrin,"aspirin, recurrent heart attack/stroke prevention",headache
ecotrin,"aspirin, recurrent heart attack/stroke prevention",minor arthritis pain
ecotrin,"aspirin, recurrent heart attack/stroke prevention",toothache
ecotrin,"aspirin, recurrent heart attack/stroke prevention",menstrual pain
ecotrin,"aspirin, recurrent heart attack/stroke prevention",the common cold'
ecotrin,"aspirin, recurrent heart attack/stroke prevention", 'headache'
ecotrin,"aspirin, recurrent heart attack/stroke prevention", 'minor arthritis pain'
ecotrin,"aspirin, recurrent heart attack/stroke prevention", 'toothache'
ecotrin,"aspirin, recurrent heart attack/stroke prevention", 'menstrual pain'
ecotrin,"aspirin, recurrent heart attack/stroke prevention", 'the common cold'
ecotrin,"aspirin, recurrent heart attack/stroke prevention", 'or as recommended by a doctor'
bayer,"aspirin, recurrent heart attack/stroke prevention",'for the temporary relief of minor aches and pains or as recommended by your doctor.\xc2\xa0because of its delayed action
bayer,"aspirin, recurrent heart attack/stroke prevention", this product will not provide fast relief of headaches or other symptoms needing immediate relief.'
bayer,"aspirin, recurrent heart attack/stroke prevention", 'ask your doctor about other uses for bayer safety coated 81 mg aspirin'
bayer,"aspirin, recurrent heart attack/stroke prevention",'headache'
bayer,"aspirin, recurrent heart attack/stroke prevention", 'muscle pain'
bayer,"aspirin, recurrent heart attack/stroke prevention", 'toothache'
bayer,"aspirin, recurrent heart attack/stroke prevention", 'menstrual pain'
bayer,"aspirin, recurrent heart attack/stroke prevention", 'pain and fever of colds'
bayer,"aspirin, recurrent heart attack/stroke prevention", 'minor pain of arthritis'
bayer,"aspirin, recurrent heart attack/stroke prevention",'for the temporary relief of minor aches and pains or as recommended by your doctor'
bayer,"aspirin, recurrent heart attack/stroke prevention", 'ask your doctor about other uses for bayer 81 mg cherry chewable aspirin'
vicks zzzquil,sleep aids,'for the relief of occasional sleeplessness'
vicks zzzquil,sleep aids, 'reduces time to fall asleep if you have difficulty falling asleep'
vicks zzzquil,sleep aids,'for the relief of occasional sleeplessness'
vicks zzzquil,sleep aids, 'reduces time to fall asleep if you have difficulty falling asleep'
unisom,sleep aids,'helps to reduce difficulty in falling asleep'
unisom,sleep aids,'for relief of occasional sleeplessness'
unisom,sleep aids,'for the temporary relief of occasional headaches and minor aches and pains with\xc2\xa0accompanying sleeplessness'
unisom,sleep aids,'for relief of occasional sleeplessness'
alka-seltzer,nausea remedies,'heartburn
alka-seltzer,nausea remedies, acid indigestion
alka-seltzer,nausea remedies, and sour stomach when accompanied with headache or body aches and pains'
alka-seltzer,nausea remedies, 'upset stomach with headache from overindulgence in food or drink'
alka-seltzer,nausea remedies, 'headache
alka-seltzer,nausea remedies, body aches
alka-seltzer,nausea remedies, and pain alone'
alka-seltzer,nausea remedies,'heartburn'
alka-seltzer,nausea remedies, 'acid indigestion'
alka-seltzer,nausea remedies, 'sour stomach'
alka-seltzer,nausea remedies,'acid indigestion'
alka-seltzer,nausea remedies, 'heartburn'
alka-seltzer,nausea remedies, 'sour stomach'
alka-seltzer,nausea remedies, 'upset stomach associated with these symptoms'
pepcid,h2 receptor antagonists,'relieves heartburn associated with acid indigestion and sour stomach'
pepcid,h2 receptor antagonists, 'prevents heartburn associated with acid indigestion and sour stomach brought on by eating or drinking certain food and beverages'
pepcid,h2 receptor antagonists,'relieves heartburn associated with acid indigestion and sour stomach'
pepcid,h2 receptor antagonists, 'prevents heartburn associated with acid indigestion and sour stomach brought on by eating or drinking certain food and beverages'
dulcolax,"laxatives, stimulant",'for temporary relief of occasional constipation and irregularity'
dulcolax,"laxatives, stimulant", 'this product generally produces bowel movement in 6 to 12 hours'
dulcolax,"laxatives, stimulant",'for temporary relief of occasional constipation and irregularity'
dulcolax,"laxatives, stimulant", 'this product generally produces bowel movement in 12 to 72 hours'
dulcolax,"laxatives, stimulant",'for temporary relief of occasional constipation and irregularity'
dulcolax,"laxatives, stimulant", 'this product generally produces bowel movement in 15 minutes to 1 hour'
dulcolax,"laxatives, stimulant",'for temporary relief of occasional constipation and irregularity'
dulcolax,"laxatives, stimulant", 'this product generally produces bowel movement in 6 to 12 hours'
senokot,"laxatives, stimulant",'relieves occasional constipation (irregularity)'
senokot,"laxatives, stimulant", 'generally produces a bowel movement in 6-12 hours'
senokot,"laxatives, stimulant",'relieves occasional constipation (irregularity)'
senokot,"laxatives, stimulant", 'generally produces a bowel movement in 6-12 hours'
senokot,"laxatives, stimulant",'relieves occasional constipation (irregularity)'
senokot,"laxatives, stimulant", 'generally produces a bowel movement in 6-12 hours'
ex-lax,"laxatives, stimulant",'relieves occasional constipation (irregularity)'
ex-lax,"laxatives, stimulant", 'generally produces bowel movement in 6 to 12 hours'
ex-lax,"laxatives, stimulant",'relieves occasional constipation (irregularity)'
ex-lax,"laxatives, stimulant", 'generally produces bowel movement in 6 to 12 hours'
ex-lax,"laxatives, stimulant",'relieves occasional constipation (irregularity)'
ex-lax,"laxatives, stimulant", 'generally produces bowel movement in 6 to 12 hours'
dulcolax,"laxatives, nonfiber",'for temporary relief of occasional constipation and irregularity'
dulcolax,"laxatives, nonfiber", 'this product generally produces bowel movement in 12 to 72 hours'
dulcolax,"laxatives, nonfiber",'for temporary relief of occasional constipation and irregularity'
dulcolax,"laxatives, nonfiber", 'this product generally produces bowel movement in 12 to 72 hours'
dulcolax,"laxatives, nonfiber",'for temporary relief of occasional constipation and irregularity'
dulcolax,"laxatives, nonfiber", 'this product generally produces bowel movement in 6 to 12 hours'
dulcolax,"laxatives, nonfiber",'for temporary relief of occasional constipation and irregularity'
dulcolax,"laxatives, nonfiber", 'this product generally produces bowel movement in 15 minutes to 1 hour'
phillip's,"laxatives, nonfiber",'laxative
phillip's,"laxatives, nonfiber",relieves occasional constipation (irregularity)
phillip's,"laxatives, nonfiber",this product usually causes bowel movement in \xc2\xbd to 6 hours'
phillip's,"laxatives, nonfiber", 'relieves occasional constipation (irregularity)'
phillip's,"laxatives, nonfiber", 'this product usually causes bowel movement in \xc2\xbd to 6 hours'
phillip's,"laxatives, nonfiber", 'antacid
phillip's,"laxatives, nonfiber",relieves:
phillip's,"laxatives, nonfiber",heartburn
phillip's,"laxatives, nonfiber",sour stomach
phillip's,"laxatives, nonfiber",acid indigestion\xc2\xa0
phillip's,"laxatives, nonfiber",upset stomach associated with these symptoms'
phillip's,"laxatives, nonfiber", 'relieves:'
phillip's,"laxatives, nonfiber", 'heartburn'
phillip's,"laxatives, nonfiber", 'sour stomach'
phillip's,"laxatives, nonfiber", 'acid indigestion\xc2\xa0'
phillip's,"laxatives, nonfiber", 'upset stomach associated with these symptoms'
gelusil,antacids,'heartburn'
gelusil,antacids, 'sour stomach'
gelusil,antacids, 'acid indigestion'
gelusil,antacids, 'bloating
gelusil,antacids, pressure and discomfort commonly referred to as gas'
gelusil,antacids,'heartburn'
gelusil,antacids, 'sour stomach'
gelusil,antacids, 'acid indigestion'
gelusil,antacids, 'bloating
gelusil,antacids, pressure and discomfort commonly referred to as gas'
gaviscon,antacids,'relieves
gaviscon,antacids,heartburn
gaviscon,antacids,acid indigestion
gaviscon,antacids,sour stomach
gaviscon,antacids,upset stomach associated with these symptoms'
gaviscon,antacids, 'heartburn'
gaviscon,antacids, 'acid indigestion'
gaviscon,antacids, 'sour stomach'
gaviscon,antacids, 'upset stomach associated with these symptoms'
gaviscon,antacids,'relieves
gaviscon,antacids,heartburn
gaviscon,antacids,acid indigestion
gaviscon,antacids,sour stomach
gaviscon,antacids,upset stomach associated with these symptoms'
gaviscon,antacids, 'heartburn'
gaviscon,antacids, 'acid indigestion'
gaviscon,antacids, 'sour stomach'
gaviscon,antacids, 'upset stomach associated with these symptoms'
gaviscon,antacids,'relieves
gaviscon,antacids,heartburn
gaviscon,antacids,acid indigestion
gaviscon,antacids,sour stomach
gaviscon,antacids,upset stomach associated with these symptoms'
gaviscon,antacids, 'heartburn'
gaviscon,antacids, 'acid indigestion'
gaviscon,antacids, 'sour stomach'
gaviscon,antacids, 'upset stomach associated with these symptoms'
gaviscon,antacids,'relieves
gaviscon,antacids,acid indigestion
gaviscon,antacids,heartburn
gaviscon,antacids,sour stomach
gaviscon,antacids,upset stomach associated with these symptoms'
gaviscon,antacids, 'acid indigestion'
gaviscon,antacids, 'heartburn'
gaviscon,antacids, 'sour stomach'
gaviscon,antacids, 'upset stomach associated with these symptoms'
rolaids,antacids,'heartburn'
rolaids,antacids, 'sour stomach'
rolaids,antacids, 'acid indigestion'
rolaids,antacids,'heartburn'
rolaids,antacids, 'sour stomach'
rolaids,antacids, 'acid indigestion'
rolaids,antacids,'heartburn'
rolaids,antacids, 'sour stomach'
rolaids,antacids, 'acid indigestion'
rolaids,antacids, 'upset stomach associated with these symptoms'
rolaids,antacids,'heartburn'
rolaids,antacids, 'sour stomach'
rolaids,antacids, 'acid indigestion'
tums,antacids,'heartburn'
tums,antacids, 'acid indigestion'
tums,antacids, 'sour stomach'
tums,antacids, 'upset stomach associated with these symptoms'
alka-seltzer,antacids,'heartburn'
alka-seltzer,antacids, 'acid indigestion'
alka-seltzer,antacids, 'sour stomach'
alka-seltzer,antacids,'heartburn
alka-seltzer,antacids, acid indigestion
alka-seltzer,antacids, and sour stomach when accompanied with headache or body aches and pains'
alka-seltzer,antacids, 'upset stomach with headache from overindulgence in food or drink'
alka-seltzer,antacids, 'headache
alka-seltzer,antacids, body aches
alka-seltzer,antacids, and pain alone'
colace 2-in-1 (formerly peri-colace),stool softeners,'relieves occasional constipation (irregularity)'
colace 2-in-1 (formerly peri-colace),stool softeners, 'generally produces bowel movement in 6 to 12 hours'
colace 2-in-1 (formerly peri-colace),stool softeners,'relieves occasional constipation (irregularity)'
